x,y,value
12711600,2567400,6
12680200,2560400,4
12696800,2581200,22
12670600,2580400,34
12725400,2574800,7
12735000,2582400,27
12723800,2581800,17
12666800,2577200,13
12695000,2571200,26
12676400,2562200,4
12723200,2571200,4
12692800,2566200,28
12716800,2577200,5
12700200,2560600,14
12669000,2578400,20
12713000,2572600,15
12715200,2564800,14
12705600,2560800,21
12674000,2581400,25
12722400,2575600,13
12684400,2576400,26
12680600,2580800,20
12728000,2568600,6
12720400,2582400,8
12688800,2577200,18
12700200,2581200,6
12680400,2589600,3
12683400,2554400,41
12719800,2585200,15
12687000,2578400,6
12744800,2561400,7
12672800,2578600,38
12705800,2560600,22
12682800,2559400,34
12684800,2555600,7
12713000,2566400,1
12681600,2562800,16
12692600,2560400,29
12706000,2568600,13
12696400,2567800,45
12698800,2578600,5
12682800,2563000,7
12718800,2586000,11
12694200,2574400,41
12679400,2585200,7
12673600,2570000,3
12674800,2571000,9
12678400,2583600,4
12729800,2578200,13
12697600,2575200,1
12676000,2595400,1
12695200,2571800,48
12674800,2586400,1
12673000,2584400,12
12716200,2585600,10
12670800,2568400,4
12677000,2575800,7
12725600,2578800,5
12691800,2585800,4
12695200,2580200,3
12684200,2562400,1
12697000,2585400,6
12695200,2577000,9
12684800,2585600,1
12693400,2585200,27
12665400,2580600,1
12679400,2562200,6
12707400,2563000,26
12700600,2560400,18
12697200,2577200,12
12684200,2556400,8
12714600,2574000,36
12702600,2571400,18
12696800,2578000,1
12717200,2586000,7
12746400,2563200,11
12691800,2577200,36
12735400,2580800,15
12724800,2582000,22
12678800,2566000,30
12694400,2570600,38
12727200,2589600,26
12683600,2556400,22
12745800,2564200,10
12720800,2565400,4
12739000,2572400,9
12678000,2564800,9
12731600,2569600,1
12707000,2581600,3
12722600,2583200,20
12736000,2581000,1
12726000,2589200,2
12749000,2566800,5
12699600,2560600,4
12683800,2591400,2
12684000,2561800,2
12725400,2587800,8
12672600,2570000,6
12689400,2579400,4
12704000,2566400,42
12666800,2577000,4
12685600,2589600,7
12692800,2566000,8
12681200,2565600,11
12679600,2591200,4
12734800,2578200,8
12697800,2584800,12
12688200,2593200,3
12733800,2585000,21
12700200,2560400,48
12670600,2587600,3
12686000,2566400,9
12690400,2566600,21
12673000,2587600,31
12683000,2572800,12
12690400,2577400,9
12676800,2575800,2
12729200,2567800,10
12728000,2568400,7
12676600,2589400,1
12676400,2556800,1
12698600,2570000,30
12703800,2577800,6
12668000,2576800,1
12687200,2577600,10
12677600,2574200,8
12683400,2554600,43
12713600,2573400,16
12702200,2579000,1
12731200,2583800,5
12719800,2585000,3
12694800,2578000,4
12680600,2587200,4
12671200,2569000,6
12701000,2570800,8
12686200,2587000,4
12673000,2591400,10
12682800,2559600,35
12682400,2553200,2
12703800,2571000,21
12722600,2575800,5
12707200,2567800,12
12706000,2568400,3
12699200,2558000,3
12685000,2560600,33
12683000,2568600,3
12726800,2567600,2
12674400,2585800,35
12679000,2590000,35
12682800,2563200,19
12707800,2570000,39
12694800,2571800,3
12668400,2584600,12
12693000,2571200,8
12679600,2561000,21
12679400,2590200,36
12704800,2577600,15
12732400,2583400,7
12676600,2565800,38
12679400,2585000,6
12685600,2558800,16
12735800,2585800,5
12712600,2569000,1
12673000,2584200,11
12683200,2579800,2
12723800,2566000,3
12739200,2570600,1
12708800,2567600,2
12733600,2584200,11
12721800,2584000,20
12702600,2578600,14
12683000,2592600,1
12722200,2571400,2
12693600,2561000,4
12718400,2563200,31
12684200,2562200,8
12697000,2585200,3
12705600,2567000,3
12695200,2577600,14
12697800,2570000,19
12673200,2585800,16
12717800,2561800,10
12728600,2579800,2
12706400,2568600,17
12669000,2582000,28
12672800,2590200,1
12723200,2566600,7
12697200,2571800,13
12733200,2585200,19
12683800,2561200,21
12722400,2586400,2
12684200,2556600,12
12719600,2584200,7
12713000,2564000,11
12702600,2571200,18
12696800,2578200,24
12674600,2592200,1
12681000,2554000,3
12706600,2579800,14
12694400,2570400,50
12678600,2553600,11
12722600,2574200,1
12696800,2568800,18
12671200,2581200,3
12704600,2574000,6
12675000,2571000,10
12696600,2573400,3
12676600,2587400,2
12668400,2581200,17
12685800,2559400,18
12676200,2593000,3
12680800,2588400,8
12723200,2586200,21
12723800,2581400,6
12695000,2571600,28
12697000,2560400,10
12685600,2589400,7
12681200,2565800,9
12670600,2587800,6
12676600,2562600,13
12673000,2587400,28
12676600,2594000,2
12727600,2590800,23
12682400,2570200,10
12678600,2560800,2
12671600,2585800,17
12738400,2572000,16
12688800,2577600,4
12701600,2571000,8
12683400,2554000,16
12726200,2588400,8
12683000,2574600,8
12686200,2587200,4
12674400,2593000,2
12693000,2559600,8
12682800,2559000,49
12681800,2554800,7
12682800,2586600,7
12732800,2586400,2
12693000,2567000,13
12679400,2584000,14
12683200,2588400,5
12712400,2572000,20
12723200,2569600,1
12683000,2568400,6
12672000,2572000,8
12688600,2571000,2
12707800,2570200,36
12680400,2561400,6
12685000,2591200,6
12693000,2571400,14
12684200,2561200,1
12718800,2586400,1
12688200,2565800,17
12702400,2562400,22
12693400,2584000,3
12696600,2570800,15
12696800,2559800,8
12695000,2572800,10
12708800,2567000,3
12733600,2584000,2
12698000,2572000,35
12670800,2568000,17
12683800,2577000,32
12675400,2564800,37
12684200,2562000,22
12705600,2567200,22
12671400,2581400,8
12695200,2577400,11
12706400,2568400,7
12677200,2597400,1
12676800,2574000,11
12714600,2590200,4
12669000,2582600,2
12705400,2573000,22
12722800,2589200,4
12684200,2556000,14
12690800,2575200,1
12700800,2583200,3
12723400,2582200,37
12696800,2578400,14
12674600,2592000,4
12671200,2568800,8
12680000,2587600,15
12707400,2577600,6
12691800,2577600,6
12723400,2574800,3
12704200,2563800,5
12668800,2585400,2
12722600,2574000,2
12681000,2563800,8
12708200,2570000,29
12695400,2575400,6
12675000,2571200,5
12673000,2566600,14
12683000,2569200,3
12686600,2580200,2
12691000,2561600,13
12685600,2589200,2
12689800,2566800,24
12714800,2575400,8
12717200,2578400,6
12737200,2587200,26
12677400,2561600,7
12675400,2583400,14
12671000,2572200,1
12685400,2592600,3
12676600,2562400,14
12735200,2580600,7
12712600,2568800,4
12727200,2592200,4
12704000,2578600,15
12695000,2582400,4
12703800,2563000,7
12668000,2576400,1
12683400,2566600,5
12703400,2582600,5
12673600,2581200,13
12683000,2561600,20
12748000,2561400,1
12736000,2573800,1
12682000,2582600,22
12706400,2569200,45
12695200,2563600,14
12724000,2566000,5
12716600,2562400,34
12673000,2591000,16
12708400,2571400,1
12675800,2585000,13
12703800,2571400,6
12725600,2579000,3
12707200,2567400,1
12743000,2567200,2
12712400,2572200,23
12705600,2577600,11
12682000,2554600,16
12721000,2565600,48
12699600,2581200,11
12740800,2571000,5
12734400,2585000,7
12685800,2557200,2
12687000,2583800,1
12669400,2582000,3
12680400,2561600,19
12722200,2578800,10
12693000,2571600,35
12684200,2561000,1
12682200,2564600,17
12706000,2566600,9
12692800,2583000,41
12673200,2579000,30
12717200,2579800,13
12685800,2579600,3
12677400,2562200,2
12728400,2568200,5
12696600,2563600,7
12698400,2571400,7
12683200,2558200,42
12733600,2584600,38
12703600,2563200,12
12725200,2566000,3
12696600,2556200,11
12689200,2560400,11
12673000,2566200,1
12730800,2581400,3
12690400,2567800,5
12741400,2564200,1
12731200,2569400,11
12671400,2573800,1
12706400,2568200,12
12676800,2574600,1
12717800,2586200,8
12683800,2561600,13
12674400,2579800,17
12714200,2574200,16
12680800,2585800,23
12676600,2591400,2
12689600,2564600,2
12679400,2575600,1
12703200,2568200,13
12703800,2563600,50
12680600,2564600,31
12668800,2585600,12
12731000,2569200,5
12736600,2580800,9
12735800,2579800,3
12707400,2564800,39
12753800,2555600,1
12692000,2575600,20
12701200,2575600,28
12687600,2564000,46
12705600,2578400,6
12708200,2570600,6
12681200,2564800,19
12683000,2569400,22
12685800,2559000,21
12671600,2589000,6
12706200,2561200,27
12730200,2578000,27
12672600,2582600,9
12685600,2591400,1
12744800,2565600,4
12712800,2573600,46
12705200,2564000,19
12737200,2587000,18
12677400,2561400,9
12732000,2581000,3
12675400,2583600,4
12755600,2561200,1
12696200,2570200,5
12673800,2572800,4
12689400,2566400,30
12706600,2565200,18
12703800,2563200,39
12733800,2583800,1
12709000,2562800,21
12672400,2540800,1
12674800,2571200,2
12748000,2561200,3
12682000,2582000,42
12694200,2560600,5
12673000,2589600,4
12665400,2580400,7
12695200,2563400,34
12724000,2566200,5
12726800,2583600,2
12721400,2585400,19
12672000,2582200,35
12734800,2582200,4
12671800,2584800,3
12690600,2567000,8
12695800,2578800,13
12723200,2566800,2
12703400,2563600,25
12698800,2575800,2
12684200,2557800,37
12688000,2563000,11
12702600,2562800,34
12705600,2577000,2
12685000,2559000,14
12677000,2564400,39
12666600,2575800,2
12695200,2584800,3
12671800,2582000,3
12729200,2574200,3
12699400,2559800,22
12694600,2587200,1
12725800,2582000,19
12698000,2582200,40
12670600,2588400,31
12684200,2561600,9
12706000,2566800,43
12692000,2575200,6
12718800,2578200,30
12671400,2578600,5
12706400,2561800,18
12704400,2578200,6
12683200,2558000,50
12733200,2578200,2
12707200,2574200,1
12686200,2578800,3
12703600,2563000,32
12750000,2567000,5
12708200,2577400,29
12701000,2560000,35
12668400,2577800,10
12671400,2581800,11
12724000,2578000,7
12676800,2561600,6
12679800,2565800,31
12672200,2567800,1
12738200,2568200,7
12731600,2578600,17
12696800,2576400,7
12696400,2571600,13
12674800,2583200,18
12719200,2578200,28
12749400,2566400,3
12728800,2579400,2
12711200,2572400,8
12718600,2586800,12
12716800,2572400,18
12700200,2570800,9
12732800,2582600,2
12691600,2575800,2
12736800,2579200,6
12667400,2576400,2
12685000,2585800,3
12708000,2566000,2
12681600,2593000,1
12684200,2588200,4
12708000,2577600,12
12691400,2562200,23
12731800,2585800,28
12692000,2575400,2
12705600,2578600,26
12678200,2550800,3
12703000,2575600,1
12718800,2582600,6
12714000,2577400,4
12690000,2562600,12
12672600,2582000,43
12695000,2581200,23
12686800,2585000,1
12684800,2577600,39
12717200,2578000,16
12685600,2563800,36
12694200,2569800,46
12677600,2562400,15
12685000,2563600,1
12679400,2576400,15
12723000,2582600,37
12693600,2584200,9
12706600,2565000,7
12674000,2578000,7
12709200,2574400,3
12688200,2565400,10
12703400,2566600,43
12698600,2582000,7
12674800,2564200,19
12677800,2561800,2
12711200,2573800,3
12718000,2581200,25
12682000,2582200,9
12687800,2580200,13
12722800,2566200,19
12673000,2589800,15
12730000,2586400,2
12695200,2563200,35
12713800,2562600,5
12721400,2585600,10
12698400,2569000,13
12708400,2571800,4
12678400,2587600,5
12704400,2559800,34
12675600,2587200,4
12669200,2583200,1
12737600,2587000,4
12700600,2578600,4
12721000,2565200,1
12685000,2559200,11
12706200,2565800,7
12684000,2578800,1
12681400,2584400,2
12714800,2581200,18
12670600,2588600,11
12732000,2575000,6
12725400,2583400,2
12719000,2580000,21
12690000,2558200,20
12687200,2583200,13
12724400,2565800,2
12720000,2580600,15
12694400,2571800,25
12744800,2566600,2
12700200,2564800,8
12736200,2587400,7
12704400,2578400,31
12707200,2574000,3
12701200,2582400,12
12671600,2576400,45
12678800,2562800,37
12718000,2575000,1
12723000,2581800,20
12730800,2581800,23
12678600,2564600,14
12676800,2561800,6
12692600,2570000,6
12681600,2576400,28
12691200,2576800,12
12724000,2583200,11
12708800,2569400,7
12680800,2590600,6
12680800,2585400,7
12681600,2558800,18
12736800,2579000,18
12669800,2588000,2
12708000,2566600,17
12682400,2584000,6
12699800,2573000,8
12681000,2588200,34
12692600,2564600,1
12712800,2574600,21
12717400,2584400,4
12719200,2580000,12
12668400,2582400,1
12684600,2592200,3
12676000,2570400,26
12676200,2565600,19
12710400,2566600,1
12723200,2569400,2
12722400,2585600,10
12691400,2575000,18
12706800,2579600,3
12681400,2582400,3
12677000,2596000,14
12718800,2582000,1
12727200,2574600,5
12728000,2583000,9
12699400,2573200,16
12676000,2591600,29
12684800,2577400,23
12747200,2562000,8
12707800,2568600,23
12676800,2593600,3
12696000,2569200,17
12685000,2563000,12
12733400,2583400,4
12712200,2562600,10
12700600,2570800,18
12672400,2569200,14
12673600,2567000,31
12710000,2573200,13
12706600,2565600,23
12703600,2562800,25
12709200,2574600,12
12723600,2575600,5
12679000,2554400,2
12668400,2584400,24
12670800,2588200,19
12678800,2563600,37
12701200,2564200,16
12679800,2564000,40
12676200,2587600,5
12751200,2567000,1
12732400,2585200,42
12693400,2576600,5
12665400,2580000,14
12698400,2569200,9
12681400,2552200,27
12695800,2571800,3
12745000,2560400,6
12748600,2573400,2
12707000,2562800,9
12686400,2584400,4
12692800,2563600,21
12695000,2567400,1
12681400,2574600,1
12679200,2589600,49
12674000,2588600,6
12714200,2589000,10
12706200,2565600,28
12699600,2576200,1
12671800,2582400,35
12682200,2561600,3
12670200,2577600,11
12684000,2578600,30
12736600,2574000,4
12758600,2560600,2
12737400,2571800,5
12671200,2581400,5
12717000,2562400,20
12725400,2583200,8
12719000,2580200,1
12700800,2564600,2
12667000,2573000,6
12677200,2582800,2
12717000,2573200,21
12725400,2590000,6
12688800,2570200,32
12694200,2582400,10
12690800,2579800,2
12672600,2583800,11
12744800,2566400,10
12720200,2563800,2
12722800,2563600,1
12676400,2574600,24
12681000,2558800,4
12678600,2557400,1
12673800,2584400,9
12701200,2582600,11
12668000,2585400,17
12685400,2594000,1
12678600,2564400,18
12678200,2588000,3
12692600,2570600,27
12681600,2576600,12
12681200,2553000,6
12687000,2559800,3
12699800,2562000,1
12747600,2559200,7
12705800,2563600,22
12695600,2576400,46
12714200,2576800,7
12711200,2572000,7
12722600,2585600,18
12685400,2588600,15
12679600,2553400,4
12686000,2585400,8
12699800,2573200,3
12747600,2566000,7
12698200,2568000,1
12674000,2570000,13
12674200,2584000,1
12717600,2585200,9
12676000,2570200,10
12669800,2579800,12
12670600,2569400,10
12691600,2578600,22
12694800,2568600,15
12685000,2588600,3
12696400,2566600,20
12742800,2571200,4
12683600,2577800,9
12677000,2596200,2
12705200,2580200,13
12697000,2580400,20
12682000,2562200,8
12674400,2564600,15
12704000,2566200,29
12666000,2581800,2
12676000,2591400,31
12684800,2577200,31
12727000,2589800,16
12673800,2585800,6
12685000,2577600,32
12674800,2585800,4
12712200,2573600,6
12700600,2565400,2
12673800,2568200,6
12700600,2570600,18
12673600,2567600,32
12710000,2573400,13
12702600,2574400,13
12698400,2580400,13
12713000,2574400,19
12697800,2556400,6
12674000,2578400,4
12723600,2575400,10
12679000,2554600,2
12735400,2585800,9
12719400,2574800,13
12694400,2577600,18
12678800,2563000,36
12676000,2571800,17
12686400,2578200,23
12721000,2580600,24
12679800,2564600,16
12706200,2577800,32
12721600,2579200,18
12751200,2567200,3
12722200,2587400,17
12677400,2589400,48
12702600,2568000,7
12698200,2568200,8
12722000,2583000,28
12715000,2577600,2
12681800,2571000,3
12674400,2564800,5
12716400,2567400,4
12682200,2554400,35
12682600,2586000,4
12737600,2587400,4
12700600,2578200,3
12682600,2573200,38
12677000,2556600,4
12679200,2589800,11
12680800,2564400,27
12751800,2553600,2
12684000,2578400,40
12673200,2577400,12
12743800,2566600,7
12681600,2575600,10
12694800,2575400,20
12677200,2582600,2
12667000,2573200,1
12737000,2573600,4
12756200,2571600,1
12704400,2576400,18
12682600,2560600,18
12710200,2567000,2
12715200,2563200,16
12700200,2564400,8
12675600,2592200,3
12722600,2578800,7
12700200,2580800,6
12715600,2582600,16
12671400,2576600,25
12716400,2562600,13
12678600,2564200,15
12744400,2566800,4
12678200,2588200,6
12701000,2582600,33
12692600,2570400,10
12681000,2576200,4
12681200,2553200,4
12713600,2577400,2
12675600,2582200,16
12731200,2587000,1
12683000,2578800,8
12698400,2574200,27
12699800,2584200,5
12711200,2570200,8
12685000,2594000,4
12671600,2573800,36
12672600,2589000,23
12686800,2564200,24
12685400,2588400,4
12679600,2553200,2
12686000,2585600,3
